［港澳台］,#genre#
情满四合院,http://49.235.110.121:9090/123/php/yy.php?id=1382736848
新主播，求照顾,http://49.235.110.121:9090/123/php/yy.php?id=1382690406
斗罗斗破精彩动漫,http://49.235.110.121:9090/123/php/yy.php?id=1507304388
【港片】赌片 动作,http://49.235.110.121:9090/123/php/yy.php?id=24921161
【案发现场】1-4部全集,http://49.235.110.121:9090/123/php/yy.php?id=33567888
探案！探案！,http://49.235.110.121:9090/123/php/yy.php?id=1382829413
【神雕侠侣】金庸经典,http://49.235.110.121:9090/123/php/yy.php?id=1382704651
【动漫】斗罗斗破超清全屏,http://49.235.110.121:9090/123/php/yy.php?id=28796627
放羊的星星,http://49.235.110.121:9090/123/php/yy.php?id=1355260662
易中天品三国,http://49.235.110.121:9090/123/php/yy.php?id=1354931498
送欢乐,http://49.235.110.121:9090/123/php/yy.php?id=34093016
灌篮高手 正在直播,http://49.235.110.121:9090/123/php/yy.php?id=1351417866
赵本山小品,http://49.235.110.121:9090/123/php/yy.php?id=28882933
神笔书生吕落第,http://49.235.110.121:9090/123/php/yy.php?id=1382851723
经典动漫,http://49.235.110.121:9090/123/php/yy.php?id=24180320
电影电影,http://49.235.110.121:9090/123/php/yy.php?id=1458819360
丫头动漫 斗罗斗破,http://49.235.110.121:9090/123/php/yy.php?id=1458722520
【神探狄仁杰】,http://49.235.110.121:9090/123/php/yy.php?id=66821259
《石敢当》六耳猕猴,http://49.235.110.121:9090/123/php/yy.php?id=1394156613
莲花楼,http://49.235.110.121:9090/123/php/yy.php?id=1456656209
中国味道 第4季-美食纪录片,http://49.235.110.121:9090/123/php/yy.php?id=1382736845
三国演义,http://49.235.110.121:9090/123/php/yy.php?id=32788000
好先生,http://49.235.110.121:9090/123/php/yy.php?id=79382500
【新三国】日版,http://49.235.110.121:9090/123/php/yy.php?id=1382851457
绝版鬼片 超恐怖,http://49.235.110.121:9090/123/php/yy.php?id=1382788850
【陪你看】金刚葫芦娃,http://49.235.110.121:9090/123/php/yy.php?id=1353323999
斗罗斗破,http://49.235.110.121:9090/123/php/yy.php?id=1354768831
无敌燕双鹰,http://49.235.110.121:9090/123/php/yy.php?id=1354825244
鹊刀门传奇,http://49.235.110.121:9090/123/php/yy.php?id=1454587259
情满四合院,http://49.235.110.121:9090/123/php/yy.php?id=1382851524
一起合租的快乐生活~,http://49.235.110.121:9090/123/php/yy.php?id=38525272
【动漫】斗罗斗破,http://49.235.110.121:9090/123/php/yy.php?id=35742228
斗罗斗破动漫,http://49.235.110.121:9090/123/php/yy.php?id=1420843376
奇缘39262港台影院,http://49.235.110.121:9090/123/php/yy.php?id=1354889234
电影,http://49.235.110.121:9090/123/php/yy.php?id=1355268573
(周星驰)超经典搞笑电影,http://49.235.110.121:9090/123/php/yy.php?id=29945997
正阳门下 正在直播,http://49.235.110.121:9090/123/php/yy.php?id=1453059740
澳门风云,http://49.235.110.121:9090/123/php/yy.php?id=1459243913
情满四合院-高分电视剧,http://49.235.110.121:9090/123/php/yy.php?id=1382735541
风云电视剧,http://49.235.110.121:9090/123/php/yy.php?id=1459331991
敢死队-精彩动作电影,http://49.235.110.121:9090/123/php/yy.php?id=1382735573
动漫,http://49.235.110.121:9090/123/php/yy.php?id=1382788679
动漫,http://49.235.110.121:9090/123/php/yy.php?id=1382747970
【杉杉来了】赵丽颖,http://49.235.110.121:9090/123/php/yy.php?id=23458682
伪装者,http://49.235.110.121:9090/123/php/yy.php?id=1382851593
洪金宝福星系列,http://49.235.110.121:9090/123/php/yy.php?id=1354924839
�逋鞠盗�-国产喜剧,http://49.235.110.121:9090/123/php/yy.php?id=1382736856
特种兵系列,http://49.235.110.121:9090/123/php/yy.php?id=1508456184
动作大片-热血开打,http://49.235.110.121:9090/123/php/yy.php?id=1354936168
燃爆动作片,http://49.235.110.121:9090/123/php/yy.php?id=1382736801
寻秦记-穿越剧经典,http://49.235.110.121:9090/123/php/yy.php?id=1382851591
法证先锋,http://49.235.110.121:9090/123/php/yy.php?id=1382851599
大话西游至尊宝,http://49.235.110.121:9090/123/php/yy.php?id=1382851590
火蓝刀锋,http://49.235.110.121:9090/123/php/yy.php?id=1382737892
小敏,http://49.235.110.121:9090/123/php/yy.php?id=1382736890
【林正英】僵尸 鬼片,http://49.235.110.121:9090/123/php/yy.php?id=30668277
YY恐怖电影,http://49.235.110.121:9090/123/php/yy.php?id=24066336
法证先锋Ⅱ,http://49.235.110.121:9090/123/php/yy.php?id=1382851597
炊事班的故事II,http://49.235.110.121:9090/123/php/yy.php?id=1382851579
刑事侦缉档案I,http://49.235.110.121:9090/123/php/yy.php?id=1382851585
国内科幻,http://49.235.110.121:9090/123/php/yy.php?id=1354936170
新白娘子传奇-女神赵雅芝,http://49.235.110.121:9090/123/php/yy.php?id=1354930969
经典大片合集,http://49.235.110.121:9090/123/php/yy.php?id=1382749895
小沈阳春晚小品,http://49.235.110.121:9090/123/php/yy.php?id=1382749941
张国荣与周润发的兄弟情,http://49.235.110.121:9090/123/php/yy.php?id=1354930961
绝版看上瘾的鬼片,http://49.235.110.121:9090/123/php/yy.php?id=1355742336
【下饭剧】东北一家人,http://49.235.110.121:9090/123/php/yy.php?id=1382856632
国内经典动作电影,http://49.235.110.121:9090/123/php/yy.php?id=1382851522
宝莲灯前传,http://49.235.110.121:9090/123/php/yy.php?id=1354931631
神探狄仁杰2,http://49.235.110.121:9090/123/php/yy.php?id=1382851146
国内喜剧,http://49.235.110.121:9090/123/php/yy.php?id=1382735563
笑声传奇,http://49.235.110.121:9090/123/php/yy.php?id=1382736880
第一滴血全集,http://49.235.110.121:9090/123/php/yy.php?id=1354932355
西游记张卫健版,http://49.235.110.121:9090/123/php/yy.php?id=1354936155
欢乐集结号,http://49.235.110.121:9090/123/php/yy.php?id=1354931582
鹊刀门传奇 美女陪你看,http://49.235.110.121:9090/123/php/yy.php?id=1335509613
电影,http://49.235.110.121:9090/123/php/yy.php?id=32326398
鬼片.惊悚.港片,http://49.235.110.121:9090/123/php/yy.php?id=1355497884
熊出没之探险日记S1-国漫,http://49.235.110.121:9090/123/php/yy.php?id=1354930977
法证先锋Ⅲ,http://49.235.110.121:9090/123/php/yy.php?id=1382736802
林正英经典,http://49.235.110.121:9090/123/php/yy.php?id=1353312849
大进军全集：红色系列电影,http://49.235.110.121:9090/123/php/yy.php?id=1382745083
读心神探,http://49.235.110.121:9090/123/php/yy.php?id=1382851589
三国演义94年经典版,http://49.235.110.121:9090/123/php/yy.php?id=1354936241
欢乐颂,http://49.235.110.121:9090/123/php/yy.php?id=1382735624
欢乐集结号2,http://49.235.110.121:9090/123/php/yy.php?id=1354930919
天下第一,http://49.235.110.121:9090/123/php/yy.php?id=1382736838
赌神-发哥,http://49.235.110.121:9090/123/php/yy.php?id=1354889044
亲爱的热爱的,http://49.235.110.121:9090/123/php/yy.php?id=1354932433
我的前半生,http://49.235.110.121:9090/123/php/yy.php?id=1382735564
经典 绝版 恐怖3000,http://49.235.110.121:9090/123/php/yy.php?id=84238895
港片鬼片全集,http://49.235.110.121:9090/123/php/yy.php?id=1459869766
双月之城-国漫,http://49.235.110.121:9090/123/php/yy.php?id=1382736907
夏洛特烦恼-国内电影-喜剧,http://49.235.110.121:9090/123/php/yy.php?id=1354936201
【电影】顶级动作电影,http://49.235.110.121:9090/123/php/yy.php?id=24923327
粟裕大将-影视,http://49.235.110.121:9090/123/php/yy.php?id=1354926542
秀秀港片 绝版好看,http://49.235.110.121:9090/123/php/yy.php?id=1353850051
我的体育老师,http://49.235.110.121:9090/123/php/yy.php?id=1382745169
宫心计,http://49.235.110.121:9090/123/php/yy.php?id=1382828769
小欢喜,http://49.235.110.121:9090/123/php/yy.php?id=1382737888
M恐怖片正在直播,http://49.235.110.121:9090/123/php/yy.php?id=1352956876
平凡岁月,http://49.235.110.121:9090/123/php/yy.php?id=1382745117
【电影】超然巨作,http://49.235.110.121:9090/123/php/yy.php?id=29170933
西游记后传 蓝光,http://49.235.110.121:9090/123/php/yy.php?id=1353392400
降服魔女的手段-泰剧,http://49.235.110.121:9090/123/php/yy.php?id=1354932405
我爱我家,http://49.235.110.121:9090/123/php/yy.php?id=1382735557
狂飙 蓝光,http://49.235.110.121:9090/123/php/yy.php?id=1382787686
港片经典女鬼,http://49.235.110.121:9090/123/php/yy.php?id=1355639947
电影电影电影电影电影电影,http://49.235.110.121:9090/123/php/yy.php?id=1351496216
金三角大营救,http://49.235.110.121:9090/123/php/yy.php?id=1354930924
战争 二战 《狙击电影》,http://49.235.110.121:9090/123/php/yy.php?id=1450828388
精彩玄幻电影,http://49.235.110.121:9090/123/php/yy.php?id=1382688400
战狼7吴京退役,http://49.235.110.121:9090/123/php/yy.php?id=1382773714
【电视剧】天下第一,http://49.235.110.121:9090/123/php/yy.php?id=1354780649
今晚80后脱口秀,http://49.235.110.121:9090/123/php/yy.php?id=1382745098
百家讲坛――之明太祖朱元璋,http://49.235.110.121:9090/123/php/yy.php?id=1354936149
【新三国】,http://49.235.110.121:9090/123/php/yy.php?id=1382851415
精彩动漫斗罗斗破,http://49.235.110.121:9090/123/php/yy.php?id=76101626
妹子高分搞笑电影,http://49.235.110.121:9090/123/php/yy.php?id=33478222
【动漫】斗罗斗破超清全屏,http://49.235.110.121:9090/123/php/yy.php?id=1382689904
【荒野求生】德爷 贝爷,http://49.235.110.121:9090/123/php/yy.php?id=39123221
小甜甜 红高粱,http://49.235.110.121:9090/123/php/yy.php?id=1382658790
僵尸道长2,http://49.235.110.121:9090/123/php/yy.php?id=1457229809
爆惊天大瓜了,http://49.235.110.121:9090/123/php/yy.php?id=1353327982
超燃动作大片,http://49.235.110.121:9090/123/php/yy.php?id=1382749940
吐槽大会 第1季,http://49.235.110.121:9090/123/php/yy.php?id=1354936210
余zui,http://49.235.110.121:9090/123/php/yy.php?id=31809939
[ 经典] 鹿鼎记,http://49.235.110.121:9090/123/php/yy.php?id=1355526531
战狼10086,http://49.235.110.121:9090/123/php/yy.php?id=1382773686
经典港剧《法证先锋》,http://49.235.110.121:9090/123/php/yy.php?id=1461993663
纪晓岚,http://49.235.110.121:9090/123/php/yy.php?id=1353873252
《一剑开天门》,http://49.235.110.121:9090/123/php/yy.php?id=34313906
【电影】超然巨作,http://49.235.110.121:9090/123/php/yy.php?id=26623173
经典鬼片百看不厌,http://49.235.110.121:9090/123/php/yy.php?id=1354209316
士兵突击,http://49.235.110.121:9090/123/php/yy.php?id=1382828766
斗破苍穹 &武动乾坤,http://49.235.110.121:9090/123/php/yy.php?id=1356051105
【荒野求生】德爷贝爷蓝光,http://49.235.110.121:9090/123/php/yy.php?id=24759907
少年包青天三,http://49.235.110.121:9090/123/php/yy.php?id=61318527
案发现场全集,http://49.235.110.121:9090/123/php/yy.php?id=1354775242
院线动作大片,http://49.235.110.121:9090/123/php/yy.php?id=1382736900
�潘磕惺康谝患�-国产喜剧,http://49.235.110.121:9090/123/php/yy.php?id=1382741637
毒液：致命守护者,http://49.235.110.121:9090/123/php/yy.php?id=1382745095
国内喜剧,http://49.235.110.121:9090/123/php/yy.php?id=1382736862
国内战争电影,http://49.235.110.121:9090/123/php/yy.php?id=1382736865
木乃伊全集,http://49.235.110.121:9090/123/php/yy.php?id=1354889024
拆弹专家-刘德华,http://49.235.110.121:9090/123/php/yy.php?id=1382745111
超精彩！系列动作电影,http://49.235.110.121:9090/123/php/yy.php?id=1382745096
科幻片：来看神奇的地球,http://49.235.110.121:9090/123/php/yy.php?id=1354930897
超炫科幻大片,http://49.235.110.121:9090/123/php/yy.php?id=1382736840
法证先锋Ⅱ,http://49.235.110.121:9090/123/php/yy.php?id=1354888736
国产大片电影,http://49.235.110.121:9090/123/php/yy.php?id=1354926655
欢乐一起看,http://49.235.110.121:9090/123/php/yy.php?id=1354930926
血色浪漫,http://49.235.110.121:9090/123/php/yy.php?id=1354926676
西游记后传,http://49.235.110.121:9090/123/php/yy.php?id=1382736846
叶问全集,http://49.235.110.121:9090/123/php/yy.php?id=1382828771
变形金刚,http://49.235.110.121:9090/123/php/yy.php?id=1382736803
香港院线大片-最新,http://49.235.110.121:9090/123/php/yy.php?id=1354936242
国内科幻片来袭,http://49.235.110.121:9090/123/php/yy.php?id=1354930821
国内喜剧,http://49.235.110.121:9090/123/php/yy.php?id=1382851598
电影百团大战,http://49.235.110.121:9090/123/php/yy.php?id=1382736871
灌篮高手,http://49.235.110.121:9090/123/php/yy.php?id=1382735626
金星脱口秀：我敢说你敢听吗,http://49.235.110.121:9090/123/php/yy.php?id=1382735552
贾玲春晚小品,http://49.235.110.121:9090/123/php/yy.php?id=1382736720
美国队长史蒂夫,http://49.235.110.121:9090/123/php/yy.php?id=1382736813
野山鹰-影视剧,http://49.235.110.121:9090/123/php/yy.php?id=1354932395
热血抗日电影,http://49.235.110.121:9090/123/php/yy.php?id=1382749907
战争大片,http://49.235.110.121:9090/123/php/yy.php?id=1382735556
非诚勿扰,http://49.235.110.121:9090/123/php/yy.php?id=1382745106
国外高分大片,http://49.235.110.121:9090/123/php/yy.php?id=1382736867
末日系列-外国电影合集,http://49.235.110.121:9090/123/php/yy.php?id=1354889019
科幻大片,http://49.235.110.121:9090/123/php/yy.php?id=1382745181
单挑荒野第一季,http://49.235.110.121:9090/123/php/yy.php?id=1354933535
宋小宝春晚小品合集,http://49.235.110.121:9090/123/php/yy.php?id=1382736866
三国演义【1994】,http://49.235.110.121:9090/123/php/yy.php?id=1354930932
风靡全球的谍战片,http://49.235.110.121:9090/123/php/yy.php?id=1382736817
经典动作电影,http://49.235.110.121:9090/123/php/yy.php?id=1370293254
战火中的故事,http://49.235.110.121:9090/123/php/yy.php?id=1382735625
超燃科幻大片：明日边缘,http://49.235.110.121:9090/123/php/yy.php?id=1382736835
特种兵归来-国产电影,http://49.235.110.121:9090/123/php/yy.php?id=1382735581
我爱我家,http://49.235.110.121:9090/123/php/yy.php?id=1382851580
欢天喜地七仙女,http://49.235.110.121:9090/123/php/yy.php?id=1382735553
科幻电影,http://49.235.110.121:9090/123/php/yy.php?id=1354930209
仙剑奇侠传-神仙姐姐驾到,http://49.235.110.121:9090/123/php/yy.php?id=1382749903
深海利剑,http://49.235.110.121:9090/123/php/yy.php?id=1382736906
娆�涔�棰�,http://49.235.110.121:9090/123/php/yy.php?id=1382851577
红楼梦1987经典版,http://49.235.110.121:9090/123/php/yy.php?id=1382745084
非诚勿扰,http://49.235.110.121:9090/123/php/yy.php?id=1382735583
岳云鹏宋小宝也来演电影了？,http://49.235.110.121:9090/123/php/yy.php?id=1354926612
绗��叉�婀�,http://49.235.110.121:9090/123/php/yy.php?id=1382851576
非诚勿扰,http://49.235.110.121:9090/123/php/yy.php?id=1382735583
岳云鹏宋小宝也来演电影了？,http://49.235.110.121:9090/123/php/yy.php?id=1354926612
绗��叉�婀�,http://49.235.110.121:9090/123/php/yy.php?id=1382851576
动物世界-领略原始野性,http://49.235.110.121:9090/123/php/yy.php?id=1382743138
飓风营救,http://49.235.110.121:9090/123/php/yy.php?id=1382735547
小鬼当家-童年回忆,http://49.235.110.121:9090/123/php/yy.php?id=1382745104
成龙系列,http://49.235.110.121:9090/123/php/yy.php?id=1354888751
高分科幻动作片,http://49.235.110.121:9090/123/php/yy.php?id=1382749948
陈情令,http://49.235.110.121:9090/123/php/yy.php?id=1382745121
法证先锋2,http://49.235.110.121:9090/123/php/yy.php?id=1382736870
国外科幻片,http://49.235.110.121:9090/123/php/yy.php?id=1382735585
高分动作大片-热血出击,http://49.235.110.121:9090/123/php/yy.php?id=1382736909
国外黑色喜剧：冷幽默小剧场,http://49.235.110.121:9090/123/php/yy.php?id=1382745175
经典搞笑影片,http://49.235.110.121:9090/123/php/yy.php?id=1382749878
福贵,http://49.235.110.121:9090/123/php/yy.php?id=1354926537
密子君,http://49.235.110.121:9090/123/php/yy.php?id=1382736717
国外动作大片,http://49.235.110.121:9090/123/php/yy.php?id=1382735540
魔幻手机,http://49.235.110.121:9090/123/php/yy.php?id=1382851541
国产喜剧大片,http://49.235.110.121:9090/123/php/yy.php?id=1382745113
天龙八部,http://49.235.110.121:9090/123/php/yy.php?id=1382749944
热血战争巨作,http://49.235.110.121:9090/123/php/yy.php?id=1382745087
非诚勿扰,http://49.235.110.121:9090/123/php/yy.php?id=1382745100
中国第一神探-狄仁杰,http://49.235.110.121:9090/123/php/yy.php?id=1354932438
伪装者,http://49.235.110.121:9090/123/php/yy.php?id=1354936244
聊斋志异S1,http://49.235.110.121:9090/123/php/yy.php?id=1382736975
人生必看的科幻片,http://49.235.110.121:9090/123/php/yy.php?id=1382745114
吐槽大会 第2季,http://49.235.110.121:9090/123/php/yy.php?id=1354936145
国威影院 仙侠系列,http://49.235.110.121:9090/123/php/yy.php?id=1354866665
国产喜剧,http://49.235.110.121:9090/123/php/yy.php?id=1382735584
安家,http://49.235.110.121:9090/123/php/yy.php?id=12086226
本山快乐营1,http://49.235.110.121:9090/123/php/yy.php?id=1354936209
赵本山爆笑小品2,http://49.235.110.121:9090/123/php/yy.php?id=1354936217
风味原产地潮汕,http://49.235.110.121:9090/123/php/yy.php?id=1382745178
超激烈的猎食场面,http://49.235.110.121:9090/123/php/yy.php?id=1382749898
����������,http://49.235.110.121:9090/123/php/yy.php?id=1382851578
最后的狮子-探险纪录片,http://49.235.110.121:9090/123/php/yy.php?id=1382735577
生逢灿烂的日子,http://49.235.110.121:9090/123/php/yy.php?id=1382745085
欢乐集结号,http://49.235.110.121:9090/123/php/yy.php?id=1382735550
穿越时空的爱恋,http://49.235.110.121:9090/123/php/yy.php?id=1382735567
通天狄仁杰,http://49.235.110.121:9090/123/php/yy.php?id=1382749906
魔幻手机,http://49.235.110.121:9090/123/php/yy.php?id=1382735544
探秘中华美食,http://49.235.110.121:9090/123/php/yy.php?id=1354930954
舌尖上的中国第2季,http://49.235.110.121:9090/123/php/yy.php?id=1354930943
动物世界,http://49.235.110.121:9090/123/php/yy.php?id=1382749889
经典抗日电影,http://49.235.110.121:9090/123/php/yy.php?id=1354936141
